ID(非必填),縣市(必填),鄉鎮(必填),村里(可不填),鄰(可不填),地址(必填)
1629,臺中市,豐原區,,,
1630,臺中市,東區,,,
1631,臺中市,石岡區,,,石岡街123號
1632,臺中市,潭子區,,,
1633,臺中市,南屯區,,,
1634,新北市,蘆洲區,,,長安街96號3樓
1753,新北市,土城區,,,中州路28巷30號4樓
1754,新北市,土城區,,,中央路4段283-1號4樓
1755,新北市,樹林區,,,佳園路三段128號二樓
1756,新北市,三峽區,,,學成路396號3-4樓
1757,新北市,三峽區,,,永安街9巷5號2樓
1968,臺南市,仁德區,,,文華路二段66號
1969,臺北市,萬華區,,,康定路173巷23號
1970,臺北市,中正區,,,中山南路21號
1971,臺中市,西區,,,五權西路一段2號
1972,臺北市,中正區,,,中山南路1號
1496,彰化縣,彰化市,,,彰化市卦山路18號
1497,彰化縣,彰化市,,,彰化市卦山路18號
1498,彰化縣,彰化市,,,彰化市卦山路18號
1499,彰化縣,彰化市,,,彰化市卦山路18號
1500,彰化縣,彰化市,,,彰化市卦山路18號
1501,彰化縣,彰化市,,,74卦山路18號
1502,彰化縣,彰化市,,,彰化市卦山路18號
1503,彰化縣,彰化市,,,彰化市卦山路18號
1504,彰化縣,彰化市,,,彰化市卦山路18號
1505,彰化縣,彰化市,,,74卦山路18號
1506,彰化縣,彰化市,,,彰化市卦山路18號
1507,彰化縣,彰化市,,,彰化市卦山路18號
1635,臺北市,中正區,,,
1636,新北市,蘆洲區,,,三民路178號
1758,新北市,三峽區,,,學成路396號3-4樓
1759,臺中市,西區,,,英才路600號
1760,臺中市,大安區,,,興安路378號
1761,臺中市,大安區,,,興安路378號
1762,臺南市,全區域,,,
1763,臺南市,全區域,,,
1764,臺南市,東區,,,北門路二段4號
1765,臺南市,東區,,,北門路二段4號
1766,臺北市,中正區,,,南昌路一段1號
1904,臺北市,松山區,,,八德路3段25號
1905,臺中市,大里區,,,中興路一段163號
1906,臺中市,大里區,,,德芳路一段229號四、五樓
1907,臺中市,大里區,,,大新街36-1號
1908,臺中市,大里區,,,大新街36-1號
1909,臺中市,大里區,,,德芳路一段229號四、五樓
1910,臺中市,大里區,,,德芳路一段229號四、五樓
1911,臺中市,大里區,,,中興路一段163號
1912,臺中市,大里區,,,中興路一段163號
1913,臺中市,大里區,,,中興路一段163號
1914,臺中市,大里區,,,大新街36-1號
1915,臺中市,大里區,,,德芳路一段229號四、五樓
1916,臺中市,大里區,,,中興路一段163號
1917,臺中市,大里區,,,中興路一段163號
1918,臺中市,大里區,,,德芳路一段229號四、五樓
1919,臺中市,大里區,,,德芳路一段229號四、五樓
1508,彰化縣,彰化市,,,彰化市卦山路18號
1509,彰化縣,彰化市,,,彰化市卦山路18號
1510,彰化縣,彰化市,,,彰化市卦山路18號
1511,彰化縣,彰化市,,,彰化市卦山路18號
1512,彰化縣,彰化市,,,彰化市卦山路18號
1513,彰化縣,彰化市,,,彰化市卦山路18號
1514,彰化縣,彰化市,,,彰化市卦山路18號
1515,彰化縣,彰化市,,,彰化市卦山路18號
1516,彰化縣,彰化市,,,彰化市卦山路18號
1517,彰化縣,彰化市,,,彰化市卦山路18號
1518,彰化縣,彰化市,,,彰化市卦山路18號
1637,高雄市,三民區,,,建工路415號
1638,臺北市,中正區,,,南海路41號6F
1639,臺北市,中正區,,,南海路41號
1640,臺北市,信義區,,,市民大道5段50號
1641,高雄市,鹽埕區,,,河西路10號
1642,臺南市,新營區,,,中正路23號
1643,新北市,全區域,,,
1767,臺南市,安南區,,,安吉路一段205、207號
1768,臺南市,中西區,,,臺南市中西區南門路 37 號
1769,南投縣,國姓鄉,,,
1770,南投縣,國姓鄉,,,
1771,南投縣,草屯鎮,,,健行路150巷26號
1772,新竹市,新竹市,,,東區大學路1001號浩然圖書館B1
1938,新北市,淡水區,,,中正路一段6巷36號
1939,新北市,淡水區,,,中正路一段6巷36號
1940,高雄市,林園區,,,林園北路236號
1941,新北市,淡水區,,,中正路一段6巷36號
1519,彰化縣,彰化市,,,彰化市卦山路18號
1520,臺北市,仁愛路,,,4段505號
1521,臺北市,延平南,,,路98號
1522,高雄市,鼓山區,,,馬卡道路330號
1523,高雄市,前鎮區,,,21鄰新光路61號
1524,高雄市,前鎮區,,,21鄰新光路61號
1644,高雄市,新興區,,,6鄰中正二路214號
1645,臺北市,大安區,,,
1646,臺北市,全區域,,,
1647,臺北市,大安區,,,
1648,臺北市,萬華區,,,中華路一段174號
1649,臺北市,全區域,,,
1650,新北市,深坑區,,,深坑街10號1樓
1651,南投縣,信義鄉,,,
1652,臺北市,大安區,,,
1773,花蓮市,文復路,,,4號
1774,臺北市,中正區,,,中山南路21號
1775,,,,,
1776,花蓮市,文復路,,,6號
1777,新北市,板橋區,,,莊敬路62號
1778,臺中市,學士路,,,98號
1779,民雄鄉,建國路,,,2段265號
1780,桃園市,楊梅區,,,
1781,桃園市,楊梅區,,,
1782,桃園市,楊梅區,,,
1783,桃園市,楊梅區,,,
1784,桃園市,楊梅區,,,
1785,桃園市,楊梅區,,,
1786,桃園市,楊梅區,,,
1787,桃園市,楊梅區,,,
1875,臺北市,中正區,,,中山南路21號
1876,臺北市,中山南,,,路21-1號，信義路側
1877,南投縣,南投市,,,建國路135號
1878,臺中市,西屯區,,,惠來路二段101號
1879,臺北市,中山南,,,路21-1號
1880,台北市,中山南,,,路21-1號
1881,臺北市,中山南,,,路21-1號，信義路側
1882,台北市,中山南,,,路21-1號
1883,台北市,中山南,,,路21-1號
1884,台北市,中山南,,,路21-1號
1885,台北市,中山南,,,路21-1號
1886,台北市,北投區,,,學園路1號
1887,臺北市,中山南,,,路21-1號，愛國東路側
1888,高雄市,鳳山區,,,三多一路1號
1889,臺北市,中山南,,,路21-1號，信義路側
1890,高雄市,鳳山區,,,三多一路1號
1891,臺北市,中山南,,,路21-1號，愛國東路側
1892,高雄市,三民區,,,002鄰大順二路468號
1525,臺中市,西區,,,英才路600號
1526,苗栗縣,苗栗市,,,自治路50號
1527,苗栗縣,苗栗市,,,自治路50號
1528,臺北市,中山南,,,路21-1號，信義路側
1529,桃園市,中壢區,,,中美路16號
1530,臺北市,景文街,,,32號，捷運景美站1號出口
1531,臺北市,景文街,,,32號，捷運景美站1號出口
1532,員林市,大饒里,,,員林大道二段99號
1533,桃園市,桃園區,,,復興路135號
1534,新北市,泰山區,,,楓江路26巷26號3樓
1535,新北市,泰山區,,,楓江路26巷26號3樓
1536,新北市,泰山區,,,楓江路26巷26號3樓
1653,臺北市,萬華區,,,康定路、昆明街之間的廣州街北側，老松國小的南側
1654,臺北市,中正區,,,延平南路98號
1655,臺北市,大同區,,,寧夏路89號
1656,臺北市,大安區,,,
1657,臺北市,萬華區,,,康定路、昆明街之間的廣州街北側，老松國小的南側
1658,新北市,蘆洲區,,,三民路178號
1788,桃園市,楊梅區,,,
1789,桃園市,新屋區,,,
1790,桃園市,新屋區,,,
1791,桃園市,新屋區,,,
1792,高雄市,鹽埕區,,,019鄰中正四路272號
1793,臺北市,士林區,,,文林路751號
1794,新北市,三峽區,,,永安街9巷5號2樓
1920,臺中市,大里區,,,大新街36-1號
1921,臺中市,大里區,,,大新街36-1號
1922,臺中市,大里區,,,中興路一段163號
1923,臺中市,大里區,,,大新街36-1號
1924,臺中市,大里區,,,中興路一段163號
1925,臺中市,大里區,,,德芳路一段229號四、五樓
1926,臺中市,大里區,,,中興路一段163號
1927,臺中市,大里區,,,中興路一段163號
1928,臺中市,大里區,,,德芳路一段229號四、五樓
1929,臺中市,大里區,,,德芳路一段229號四、五樓
1930,臺中市,大里區,,,大新街36-1號
1931,臺中市,大里區,,,大新街36-1號
1932,臺中市,南屯區,,,
1933,臺中市,大甲區,,,水源路190號
1537,花蓮縣,秀林鄉,,,台八線路旁(188K處附近)
1538,新北市,中和區,,,南山路236號6樓
1539,臺中市,中區,,,臺灣大道一段1號
1540,臺中市,中區,,,
1541,臺中市,外埔區,,,
1659,高雄市,鹽埕區,,,大勇路1號
1660,,,,,
1661,臺北市,中山南,,,路21-1號
1662,新北市,淡水區,,,中正東路二段29號15樓
1663,台中市,西屯區,,,西安街277巷2號
1664,臺北市,迪化街,,,一段21號9樓
1665,臺北市,士林區,,,文林路751號
1666,臺中市,西屯區,,,惠來路二段101號
1667,臺中市,西屯區,,,惠來路二段101號
1668,新竹市,東大路,,,二段17號
1669,臺北市,士林區,,,文林路751號.
1670,台北市,信義區,,,信義路五段一號
1671,高雄市,三民區,,,陽明路300號3樓
1672,臺中市,豐原區,,,圓環東路782號
1673,高雄市,三民區,,,
1795,臺北市,南港區,,,研究院路二段130號
1796,新北市,鶯歌區,,,中山路150號B1至1樓及3至5樓
1797,臺南市,全區域,,,
1798,臺北市,中正區,,,
1799,臺南市,全區域,,,
1800,臺北市,中正區,,,徐州路46號
1942,新北市,淡水區,,,中正路一段6巷36號
1943,高雄市,三民區,,,九如一路588號
1944,臺北市,中山南,,,路21-1號
1945,台南市,中華東,,,路3段332號
1946,臺北市,延平南,,,路98號
1947,台北市,士林區,,,士商路189號
1948,高雄市,鳳山區,,,三多一路1號
1949,新北市,樹林區,,,樹新路40-8號
1950,桃園市,桃園區,,,中正路1188號
1951,桃園市,桃園區,,,中正路1188號
1952,臺北市,士林區,,,文林路751號
1953,基隆市,仁愛區,,,忠三路75號
1954,臺北市,中山南,,,路21-1號，信義路側
1955,臺北市,中山南,,,路21-1號
1956,宜蘭縣,蘇澳鎮,,,利工一路一段6號
1542,苗栗縣,頭屋鄉,,,
1543,苗栗縣,公館鄉,,,
1544,臺中市,梧棲區,,,
1545,苗栗縣,頭份市,,,
1546,新北市,鶯歌區,,,文化路200號
1547,苗栗縣,苗栗市,,,自治路50號
1674,臺中市,潭子區,,,
1675,臺中市,潭子區,,,
1676,花蓮縣,花蓮市,,,
1677,高雄市,彌陀區,,,2鄰中正路281巷50號
1678,新北市,淡水區,,,文化路65號
1679,新北市,淡水區,,,文化路65號
1680,新北市,淡水區,,,文化路65號
1681,宜蘭縣,員山鄉,,,8鄰員山路二段326號
1682,宜蘭縣,員山鄉,,,8鄰員山路二段326號
1683,宜蘭縣,員山鄉,,,8鄰員山路二段326號
1801,臺北市,中正區,,,中山南路21號
1802,,,,,
1803,臺北市,中山區,,,南京東路二段1號3樓
1804,苗栗市,自治路,,,50號
1805,臺北市,士林區,,,文林路751號
1806,台北市,中山區,,,南京東路二段124號9樓
1807,台北市,中山區,,,南京東路二段124號9樓
1808,臺南市,新營區,,,中正路23號
1809,臺南市,新營區,,,中正路23號
1893,高雄市,前金區,,,民生二路37號
1894,高雄市,燕巢區,,,2鄰中民路592號
1895,高雄市,左營區,,,
1896,桃園市,中壢區,,,中美路16號
1897,桃園市,楊梅區,,,
1898,桃園市,大園區,,,
1899,高雄市,苓雅區,,,8鄰青年二路101號4-5樓
1900,高雄市,鹽埕區,,,
1901,高雄市,鹽埕區,,,019鄰中正四路272號
1902,高雄市,鹽埕區,,,019鄰中正四路272號
1903,高雄市,三民區,,,陽明路300號3樓
1548,臺中市,西區,,,五權西路一段110號 B1豐藝館 (豐邑一即一切)
1549,,,,,
1550,,,,,
1551,,,,,
1684,新北市,淡水區,,,文化路65號
1685,臺中市,大甲區,,,
1686,高雄市,苓雅區,,,海邊路15號
1687,臺北市,大同區,,,103長安西路39號
1688,臺北市,中正區,,,中山南路21號
1689,臺北市,中正區,,,中山南路21號
1690,臺北市,中正區,,,中山南路21號
1810,臺南市,新營區,,,中正路23號
1811,桃園市,龜山區,,,光峰路43號
1812,桃園市,楊梅區,,,
1813,桃園市,中壢區,,,
1814,臺南市,新營區,,,中正路23號
1815,臺南市,東區,,,中華東路三段332號
1816,苗栗縣,南庄鄉,,,20鄰中正路165號
1817,苗栗縣,三灣鄉,,,親民路17-1號
1934,臺北市,中正區,,,延平南路98號
1935,臺南市,新營區,,,中正路23號
1936,新北市,蘆洲區,,,中山二路162號2樓
1937,新北市,蘆洲區,,,中山二路162號2樓
1552,,,,,
1553,臺南市,中西區,,,台南市中西區中正路1號
1554,臺北市,景文街,,,32號，捷運景美站1號出口
1555,臺北市,迪化街,,,一段21號9樓
1556,臺北市,迪化街,,,一段21號8樓
1557,臺北市,迪化街,,,一段21號8樓
1558,臺北市,迪化街,,,一段21號8樓
1559,臺北市,迪化街,,,一段21號9樓
1560,臺中市,霧峰區,,,
1561,臺中市,北屯區,,,旅順路2段73號
1691,臺北市,中正區,,,中山南路21號
1692,臺東縣,臺東市,,,新生路135巷26號
1693,臺北市,信義區,,,仁愛路4段505號
1694,新北市,永和區,,,文化路192巷4弄2-1號
1695,,,,,
1696,,,,,
1697,,,,,
1698,,,,,
1699,,,,,
1700,臺北市,中山南,,,路21-1號
1701,臺北市,中山南,,,路21-1號
1702,員林市,大饒里,,,員林大道二段99號
1703,台北市,中山區,,,林森北路107巷10號 B1
1818,臺北市,大同區,,,民族西路141號
1819,嘉義縣,大林鎮,,,平和街21之7號
1820,高雄市,鹽埕區,,,019鄰中正四路272號
1821,高雄市,鹽埕區,,,019鄰中正四路272號
1822,高雄市,鹽埕區,,,019鄰中正四路272號
1823,高雄市,鹽埕區,,,019鄰中正四路272號
1957,高雄市,三民區,,,陽明路300號3樓
1958,高雄市,仁武區,,,005鄰澄仁路200號
1959,高雄市,鹽埕區,,,8鄰大勇路1號
1960,臺中市,大里區,,,
1961,臺中市,龍井區,,,觀光路2號
1962,臺中市,龍井區,,,觀光路2號
1963,臺中市,梧棲區,,,
1964,臺中市,龍井區,,,中央路一段167號
1965,臺南市,新市區,,,中心路8號
1966,臺南市,新市區,,,中心路8號
1967,臺南市,仁德區,,,文華路二段66號
1562,臺中市,西區,,,自由路一段150號
1563,花蓮縣,花蓮市,,,文復路六號
1564,苗栗縣,苗栗市,,,自治路50號
1565,苗栗縣,苗栗市,,,自治路50號
1566,苗栗縣,苗栗市,,,自治路50號
1567,苗栗縣,苗栗市,,,自治路50號
1568,苗栗縣,苗栗市,,,自治路50號
1704,員林市,大饒里,,,員林大道二段99號
1705,員林市,大饒里,,,員林大道二段99號
1706,屏東市,民生路,,,4-17號
1707,屏東市,民生路,,,4-17號
1708,竹北市,縣政九,,,路146號
1709,新竹縣,竹北市,,,縣政九路146號
1710,高雄市,前鎮區,,,中華五路789號
1711,臺中市,西屯區,,,惠來路二段101號
1712,嘉義縣,太保市,,,故宮大道888號
1713,嘉義縣,太保市,,,故宮大道888號
1714,嘉義縣,太保市,,,故宮大道888號
1715,嘉義縣,番路鄉,,,
1716,桃園市,蘆竹區,,,吉林路34、36、38、40、42、44、46號，長春路3巷3號1.2樓、4號1.2樓、5號1.2樓，長春路5巷1號1樓
1717,桃園市,楊梅區,,,
1824,高雄市,鹽埕區,,,019鄰中正四路272號
1825,臺南市,中西區,,,永華一街59號
1826,臺北市,中正區,,,中山南路21號
1827,臺北市,信義區,,,仁愛路4段505號
1828,金門縣,金城鎮,,,90號
1829,高雄市,小港區,,,學府路115號
1830,宜蘭市,中山路,,,二段482號
1831,桃園市,桃園區,,,縣府路21號
1832,台中市,霧峰區,,,民生路26號
1833,臺中市,北區,,,學士路98號
1434,臺北市,景文街,,,32號，捷運景美站1號出口
1435,高雄市,鳳山區,,,三多一路1號
1436,高雄市,岡山區,,,岡山南路42號
1437,臺中市,西屯區,,,臺灣大道三段99號
1438,臺中市,西屯區,,,臺灣大道三段99號
1439,臺中市,全區域,,,
1440,臺中市,大里區,,,
1441,臺北市,中正區,,,重慶南路2段45號
1442,臺北市,大安區,,,
1569,苗栗縣,苗栗市,,,自治路50號
1570,苗栗縣,銅鑼鄉,,,
1571,苗栗縣,頭份市,,,
1572,苗栗縣,頭份市,,,
1573,臺北市,信義路,,,三段147巷36弄22號
1574,,,,,
1718,桃園市,楊梅區,,,
1719,高雄市,新興區,,,1鄰中正三路34號3樓
1720,新北市,全區域,,,
1721,雲林縣,臺西鄉,,,
1722,新北市,淡水區,,,文化路65號
1723,新北市,淡水區,,,民生路27號4樓、5樓、6樓
1724,新北市,淡水區,,,中正東路2段68號
1725,臺中市,清水區,,,忠貞路21號
1726,臺中市,太平區,,,大興路201號
1727,臺中市,太平區,,,大興路201號
1728,臺中市,太平區,,,大興路201號
1834,臺南市,安南區,,,安吉路一段205、207號
1835,桃園市,中壢區,,,中大路300號
1836,臺北市,中山區,,,
1837,花蓮縣,光復鄉,,,
1838,花蓮縣,壽豐鄉,,,
1839,花蓮縣,花蓮市,,,建國路8號
1443,南投縣,草屯鎮,,,中正路573號
1444,臺中市,西區,,,公益路155巷9號B1
1445,,,,,
1446,臺中市,太平區,,,大興路201號
1447,台北市,八德路,,,三段25號
1575,臺北市,信義區,,,仁愛路4段505號
1576,臺北市,信義區,,,仁愛路4段505號
1577,臺北市,信義區,,,仁愛路4段505號
1578,臺北市,信義區,,,仁愛路4段505號
1579,臺北市,信義區,,,仁愛路4段505號
1580,臺北市,信義區,,,仁愛路4段505號
1581,高雄市,河西路,,,99號
1582,臺北市,中山南,,,路21-1號
1583,嘉義市,忠孝路,,,275號
1584,新北市,中和區,,,南山路236號6樓
1585,臺中市,豐原區,,,圓環東路782號
1586,臺中市,豐原區,,,圓環東路782號
1729,南投縣,南投市,,,中興路669號
1730,臺北市,大安區,,,仁愛路三段五巷三弄11號
1731,宜蘭縣,員山鄉,,,員山路二段326號
1732,臺北市,大安區,,,仁愛路三段五巷三弄11號
1733,宜蘭縣,員山鄉,,,員山路二段326號
1840,花蓮縣,花蓮市,,,光復街130號2樓
1841,花蓮縣,花蓮市,,,光復街130號2樓
1842,臺中市,西屯區,,,臺灣大道三段99號
1843,嘉義縣,民雄鄉,,,7鄰大學路一段168號
1844,高雄市,鳳山區,,,高雄市鳳山區三多一路 1 號
1845,苗栗縣,竹南鎮,,,公園路206號
1448,臺北市,中山區,,,中山北路3段181號
1449,臺北市,中山區,,,中山北路3段181號
1450,臺北市,松山區,,,
1451,彰化縣,彰化市,,,卦山路4號
1587,新北市,新莊區,,,中正路61巷1號
1588,臺中市,中區,,,
1589,新北市,板橋區,,,莊敬路62號
1590,臺中市,西屯區,,,
1591,臺中市,西區,,,樂群街38號
1592,臺中市,西區,,,樂群街38號
1593,臺中市,北區,,,精武路291之3號4樓
1594,臺中市,中區,,,
1330,南投縣,竹山鎮,,,
1331,高雄市,鹽埕區,,,大勇路1號
1332,高雄市,鹽埕區,,,大義街2號
1333,,,,,
1334,臺中市,西區,,,台中市西區自由路一段150號
1335,臺北市,延平南,,,路98號
1336,新北市,板橋區,,,莊敬路62號
1337,新北市,板橋區,,,莊敬路62號
1338,桃園市,中壢區,,,
1339,桃園市,龍潭區,,,中豐路上林段115巷
894,高雄市,前鎮區,,,新光路61號8樓
895,臺北市,大安區,,,仁愛路三段五巷三弄11號
896,臺北市,信義區,,,路六段15巷2號
897,桃園市,蘆竹區,,,南祥路386號2樓
898,彰化縣,彰化市,,,城中街20號（紅絲線）
899,高雄市,鳳山區,,,三多一路1號
900,臺中市,北區,,,學士路91號
901,桃園市,桃園區,,,公園路42號
902,桃園市,桃園區,,,公園路42號
1015,臺北市,中正區,,,南昌路一段1號
1016,臺南市,七股區,,,
1017,彰化縣,和美鎮,,,道周路346號
1018,彰化縣,和美鎮,,,道周路346號
1019,彰化縣,和美鎮,,,道周路346號
1020,彰化縣,和美鎮,,,道周路346號
1021,彰化縣,和美鎮,,,道周路346號
1022,彰化縣,和美鎮,,,道周路346號
1023,高雄市,鳳山區,,,三多一路1號
1024,高雄市,鳳山區,,,三多一路1號
1025,臺北市,中山區,,,中山北路3段181號
1171,南投縣,南投市,,,彰南路二段61號
1172,臺北市,士林區,,,外雙溪至善路2段221號
1173,宜蘭縣,五結鄉,,,五濱路二段201號
1174,宜蘭縣,五結鄉,,,五濱路二段201號
1175,高雄市,苓雅區,,,001鄰五福一路67號
1176,臺中市,霧峰區,,,大同路8號
1177,臺南市,安平區,,,
1340,桃園市,龍潭區,,,金龍路120之1號
1341,桃園市,龍潭區,,,
1342,桃園市,龍潭區,,,中豐路上林段115巷
1343,桃園市,龍潭區,,,東龍路246號
1344,臺北市,信義區,,,光復南路133號
1345,桃園市,蘆竹區,,,吉林路34、36、38、40、42、44、46號，長春路3巷3號1.2樓、4號1.2樓、5號1.2樓，長春路5巷1號1樓
1346,彰化縣,員林市,,,員林大道2段99號
1347,彰化縣,員林市,,,員林大道2段99號
1348,彰化縣,員林市,,,員林大道2段99號
1349,彰化縣,彰化市,,,中山路2段500號
903,南投縣,名間鄉,,,彰南路42-2號三樓
904,臺中市,北區,,,
905,嘉義縣,太保市,,,故宮大道888號
906,嘉義縣,民雄鄉,,,民族路43之1號
907,嘉義縣,民雄鄉,,,民族路43之1號
908,嘉義縣,民雄鄉,,,民族路43之1號
909,嘉義縣,鹿草鄉,,,287號
910,嘉義縣,鹿草鄉,,,287號
911,嘉義縣,鹿草鄉,,,287號
912,嘉義縣,竹崎鄉,,,中正路96號
913,嘉義縣,竹崎鄉,,,中正路96號
914,嘉義縣,竹崎鄉,,,中正路96號
1026,臺北市,中山區,,,中山北路3段181號
1027,臺北市,中山區,,,中山北路3段181號
1028,臺北市,中山區,,,中山北路3段181號
1029,高雄市,苓雅區,,,001鄰五福一路67號
1030,臺北市,士林區,,,承德路5段55號
1031,台北市,八德路,,,三段25號
1032,臺中市,西屯區,,,惠來路二段101號
1178,,,,,
1179,台北市,八德路,,,三段25號
1180,屏東縣,鹽埔鄉,,,鹽南村建設街36號
1181,高雄市,前金區,,,七賢二路249號9樓
1182,臺北市,中山南,,,路21-1號，愛國東路側
1183,台北市,信義區,,,菸廠路88號B1
1184,屏東市,民生路,,,4-17號
1185,桃園市,觀音區,,,
1186,桃園市,桃園區,,,縣府路21號
1187,桃園市,桃園區,,,縣府路21號
1188,臺中市,龍井區,,,
1189,苗栗縣,竹南鎮,,,公園路206號
1190,臺北市,中正區,,,臺北市中山南路21-1號
1191,臺中市,北區,,,學士路98號
1192,臺北市,中正區,,,臺北市中山南路21-1號
1193,苗栗縣,竹南鎮,,,公園路206號
1194,臺東市,南京路,,,25號
1195,臺東市,南京路,,,25號
1196,臺東市,南京路,,,25號
1197,臺東市,南京路,,,25號
1198,高雄市,鳳山區,,,三多一路1號
1350,彰化縣,彰化市,,,中山路2段500號
1351,彰化縣,彰化市,,,中山路2段500號
1352,彰化縣,彰化市,,,中山路2段500號
1353,彰化縣,田中鎮,,,中新路229號
1354,彰化縣,田中鎮,,,中新路229號
1355,彰化縣,田中鎮,,,中新路229號
1356,彰化縣,田中鎮,,,中新路229號
1357,彰化縣,田中鎮,,,中新路229號
1358,彰化縣,田中鎮,,,中新路229號
1359,彰化縣,田中鎮,,,中新路229號
1360,彰化縣,田中鎮,,,中新路229號
915,彰化縣,埔心鄉,,,
916,臺南市,中西區,,,開山路152號
917,臺北市,承德路,,,三段131號4樓
918,高雄市,鹽埕區,,,019鄰中正四路272號
919,臺北市,大安區,,,
920,臺中市,北屯區,,,旅順路2段73號
1033,臺北市,士林區,,,文林路751號
1034,臺北市,士林區,,,文林路751號
1035,臺中市,西區,,,五權西路一段2號
1036,臺中市,西區,,,五權西路一段2號
1199,台北市,松高路,,,11號
1200,台北市,松高路,,,11號
1201,台北市,松高路,,,11號
1202,台北市,松高路,,,11號
1203,新北市,永和區,,,新生路218號5、6樓
1204,臺中市,東區,,,
1205,中央路,241,,,號6樓
1206,臺南市,中西區,,,南門路37號
1207,台北市,北投區,,,學園路1號
1208,台北市,南海路,,,47號
1209,高雄市,三民區,,,陽明路300號3樓
1361,臺中市,北區,,,精武路291之3號
1362,臺北市,士林區,,,文林路751號
1363,新竹縣,新埔鎮,,,九芎湖32號
1364,台北市,中山南,,,路21號，藍白建築1樓
1365,台北市,光復南,,,路133號
1366,新北市,永和區,,,新生路218號5、6樓
1367,新北市,中和區,,,圓通路121巷5號1樓
1368,新北市,中和區,,,南山路236號6樓
921,臺北市,中山區,,,
922,臺北市,敦化南,,,路一段159號3樓
923,臺南市,中西區,,,台南市中西區中正路1號
924,臺北市,中正區,,,八德路一段1號
925,臺南市,中西區,,,臺南市中西區忠義路二段 1 號
1037,臺中市,西區,,,五權西路一段2號
1038,臺中市,西區,,,五權西路一段2號
1039,臺北市,新生南,,,路三段56巷7號2樓
1040,臺南市,新市區,,,南科三路10號
1041,,,,,
1042,新竹市,東大路,,,二段17號
1043,台南市,永康區,,,環工路107號
1044,台中市,西區,,,民生路227號-英才校區
1045,臺東市,南京路,,,25號
1046,新竹市,東大路,,,二段17號
1047,台北市,信義區,,,菸廠路88號B1
1048,,,,,
1049,,,,,
1050,臺北市,延平南,,,路98號
1051,臺北市,延平南,,,路98號
1052,臺北市,中山南,,,路21-1號
1053,臺北市,中山南,,,路21-1號
1210,桃園市,桃園區,,,縣府路21號
1211,新北市,瑞芳區,,,
1212,臺北市,忠孝西,,,路1段50號17樓之14
1213,臺北市,忠孝西,,,路1段50號17樓之14
1214,臺北市,信義區,,,仁愛路四段505號
1215,高雄市,鳳山區,,,三多一路1號
1216,駁二藝,術特區,,,蓬萊區B9倉庫近高捷西子灣站出口二
1217,桃園市,中壢區,,,中美路16號
1218,臺北市,中山南,,,路21-1號，信義路側
1219,桃園市,新屋區,,,
1220,高雄市,左營區,,,2鄰啟文路12號
1221,桃園市,新屋區,,,
1222,桃園市,新屋區,,,
1223,桃園市,新屋區,,,
1224,桃園市,新屋區,,,
1225,桃園市,新屋區,,,
1411,新北市,鶯歌區,,,鳳鳴路160號
1412,臺北市,信義區,,,仁愛路4段505號
1413,新北市,淡水區,,,中正路1段6巷36號
1414,高雄市,苓雅區,,,五福一路67號
1415,嘉義市,忠孝路,,,275號
1416,桃園市,中壢區,,,正大街32號
1417,桃園市,中壢區,,,博愛路52號
1418,臺中市,西屯區,,,惠來路二段101號
1419,新北市,永和區,,,新生路218號5、6樓
1420,新北市,中和區,,,南山路236號6樓
926,新北市,鶯歌區,,,文化路200號
927,臺北市,內湖區,,,陽光街351號
928,,,,,
929,,,,,
930,桃園市,中壢區,,,中美路16號
931,苗栗縣,南庄鄉,,,
1054,臺南市,中西區,,,臺南市中西區南門路 37 號
1055,雲林縣,斗南鎮,,,福德街151號
1056,雲林縣,斗六市,,,
1057,高雄市,鳳山區,,,三多一路1號
1058,高雄市,鳳山區,,,三多一路1號
1059,高雄市,鳳山區,,,三多一路1號
1060,台北市,文山區,,,木柵路三段66巷8之1號
1061,桃園市,龜山區,,,復興一路8號3樓
1226,桃園市,平鎮區,,,環南路三段88號
1227,新北市,鶯歌區,,,文化路200號
1228,新北市,永和區,,,中山路一段236號7樓
1229,臺中市,北區,,,館前路1號
1230,臺中市,北區,,,館前路1號
1231,屏東縣,全區域,,,
1232,屏東縣,三地門,,,鄉
1369,新北市,永和區,,,新生路218號5、6樓
1370,新北市,中和區,,,南山路236號6樓
1371,新北市,中和區,,,南山路236號6樓
1372,新北市,中和區,,,南山路236號6樓
1373,新北市,中和區,,,南山路236號6樓
1374,新北市,中和區,,,南山路236號6樓
1375,新北市,中和區,,,南山路236號6樓
1376,新北市,中和區,,,南山路236號6樓
932,臺東縣,綠島鄉,,,將軍岩20號
933,,,,,
934,,,,,
935,臺中市,南屯區,,,
936,苗栗縣,頭屋鄉,,,
937,高雄市,林園區,,,沿海路二段250號
1062,臺北市,大安區,,,仁愛路三段55號
1063,臺北市,大安區,,,仁愛路三段55號
1064,臺南市,東區,,,林森路二段46號
1233,屏東縣,全區域,,,
1234,苗栗縣,苗栗市,,,水源里11鄰水流娘8-2號
1235,臺北市,士林區,,,文林路751號
1236,臺中市,西屯區,,,惠來路二段101號
1237,臺南市,仁德區,,,
1238,臺南市,仁德區,,,
1239,桃園市,觀音區,,,
1240,桃園市,龜山區,,,
1391,花蓮縣,花蓮市,,,建國路８號
1392,臺北市,大安區,,,新生南路三段56巷7號2樓
